b1,b2,b3,x,y,S,J1_star,G,alpha_star,alpha_idx,is_degenerate
0.3875000000,0.5750000000,0.0375000000,0.5937500000,0.0324759526,0.5750000000,0.7921013588,0.2171013588,1.4573499254,167,0
0.3875000000,0.5875000000,0.0250000000,0.6000000000,0.0216506351,0.5875000000,0.8042559538,0.2167559538,1.4486232792,166,0
0.3875000000,0.6000000000,0.0125000000,0.6062500000,0.0108253175,0.6000000000,0.8164247241,0.2164247241,1.4486232792,166,0
0.3875000000,0.6125000000,0.0000000000,0.6125000000,0.0000000000,0.6125000000,0.8286002110,0.2161002110,1.4398966329,165,0
0.4000000000,0.0000000000,0.6000000000,0.3000000000,0.5196152423,0.6000000000,0.8239262630,0.2239262630,0.6370451770,73,0
0.4000000000,0.0125000000,0.5875000000,0.3062500000,0.5087899247,0.5875000000,0.8117718460,0.2242718460,0.6370451770,73,0
0.4000000000,0.0250000000,0.5750000000,0.3125000000,0.4979646072,0.5750000000,0.7996318120,0.2246318120,0.6283185307,72,0
0.4000000000,0.0375000000,0.5625000000,0.3187500000,0.4871392896,0.5625000000,0.7874998074,0.2249998074,0.6195918845,71,0
0.4000000000,0.0500000000,0.5500000000,0.3250000000,0.4763139721,0.5500000000,0.7753767002,0.2253767002,0.6108652382,70,0
0.4000000000,0.0625000000,0.5375000000,0.3312500000,0.4654886545,0.5375000000,0.7632670844,0.2257670844,0.6108652382,70,0
0.4000000000,0.0750000000,0.5250000000,0.3375000000,0.4546633370,0.5250000000,0.7511692499,0.2261692499,0.6021385919,69,0
0.4000000000,0.0875000000,0.5125000000,0.3437500000,0.4438380194,0.5125000000,0.7390823259,0.2265823259,0.5934119457,68,0
0.4000000000,0.1000000000,0.5000000000,0.3500000000,0.4330127019,0.5000000000,0.7270071699,0.2270071699,0.5846852994,67,0
0.4000000000,0.1125000000,0.4875000000,0.3562500000,0.4221873843,0.4875000000,0.7149449434,0.2274449434,0.5846852994,67,0
0.4000000000,0.1250000000,0.4750000000,0.3625000000,0.4113620668,0.4750000000,0.7028987754,0.2278987754,0.5759586532,66,0
0.4000000000,0.1375000000,0.4625000000,0.3687500000,0.4005367493,0.4625000000,0.6908663629,0.2283663629,0.5672320069,65,0
0.4000000000,0.1500000000,0.4500000000,0.3750000000,0.3897114317,0.4500000000,0.6788485517,0.2288485517,0.5585053606,64,0
0.4000000000,0.1625000000,0.4375000000,0.3812500000,0.3788861142,0.4375000000,0.6668461842,0.2293461842,0.5497787144,63,0
0.4000000000,0.1750000000,0.4250000000,0.3875000000,0.3680607966,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4000000000,0.1875000000,0.4125000000,0.3937500000,0.3572354791,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4000000000,0.2000000000,0.4000000000,0.4000000000,0.3464101615,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.2125000000,0.3875000000,0.4062500000,0.3355848440,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.2250000000,0.3750000000,0.4125000000,0.3247595264,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.2375000000,0.3625000000,0.4187500000,0.3139342089,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.2500000000,0.3500000000,0.4250000000,0.3031088913,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.2625000000,0.3375000000,0.4312500000,0.2922835738,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.2750000000,0.3250000000,0.4375000000,0.2814582562,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.2875000000,0.3125000000,0.4437500000,0.2706329387,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.3000000000,0.3000000000,0.4500000000,0.2598076211,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.3125000000,0.2875000000,0.4562500000,0.2489823036,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.3250000000,0.2750000000,0.4625000000,0.2381569860,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.3375000000,0.2625000000,0.4687500000,0.2273316685,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.3500000000,0.2500000000,0.4750000000,0.2165063509,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.3625000000,0.2375000000,0.4812500000,0.2056810334,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.3750000000,0.2250000000,0.4875000000,0.1948557159,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.3875000000,0.2125000000,0.4937500000,0.1840303983,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.4000000000,0.2000000000,0.5000000000,0.1732050808,0.4000000000,0.6666666667,0.2666666667,0.0000000000,0,0
0.4000000000,0.4125000000,0.1875000000,0.5062500000,0.1623797632,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4000000000,0.4250000000,0.1750000000,0.5125000000,0.1515544457,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4000000000,0.4375000000,0.1625000000,0.5187500000,0.1407291281,0.4375000000,0.6668461842,0.2293461842,1.5446163880,177,0
0.4000000000,0.4500000000,0.1500000000,0.5250000000,0.1299038106,0.4500000000,0.6788485517,0.2288485517,1.5358897418,176,0
0.4000000000,0.4625000000,0.1375000000,0.5312500000,0.1190784930,0.4625000000,0.6908663629,0.2283663629,1.5271630955,175,0
0.4000000000,0.4750000000,0.1250000000,0.5375000000,0.1082531755,0.4750000000,0.7028987754,0.2278987754,1.5184364492,174,0
0.4000000000,0.4875000000,0.1125000000,0.5437500000,0.0974278579,0.4875000000,0.7149449434,0.2274449434,1.5097098030,173,0
0.4000000000,0.5000000000,0.1000000000,0.5500000000,0.0866025404,0.5000000000,0.7270071699,0.2270071699,1.5097098030,173,0
0.4000000000,0.5125000000,0.0875000000,0.5562500000,0.0757772228,0.5125000000,0.7390823259,0.2265823259,1.5009831567,172,0
0.4000000000,0.5250000000,0.0750000000,0.5625000000,0.0649519053,0.5250000000,0.7511692499,0.2261692499,1.4922565105,171,0
0.4000000000,0.5375000000,0.0625000000,0.5687500000,0.0541265877,0.5375000000,0.7632670844,0.2257670844,1.4835298642,170,0
0.4000000000,0.5500000000,0.0500000000,0.5750000000,0.0433012702,0.5500000000,0.7753767002,0.2253767002,1.4835298642,170,0
0.4000000000,0.5625000000,0.0375000000,0.5812500000,0.0324759526,0.5625000000,0.7874998074,0.2249998074,1.4748032179,169,0
0.4000000000,0.5750000000,0.0250000000,0.5875000000,0.0216506351,0.5750000000,0.7996318120,0.2246318120,1.4660765717,168,0
0.4000000000,0.5875000000,0.0125000000,0.5937500000,0.0108253175,0.5875000000,0.8117718460,0.2242718460,1.4573499254,167,0
0.4000000000,0.6000000000,0.0000000000,0.6000000000,0.0000000000,0.6000000000,0.8239262630,0.2239262630,1.4573499254,167,0
0.4125000000,0.0000000000,0.5875000000,0.2937500000,0.5087899247,0.5875000000,0.8193091555,0.2318091555,0.6283185307,72,0
0.4125000000,0.0125000000,0.5750000000,0.3000000000,0.4979646072,0.5750000000,0.8071834607,0.2321834607,0.6195918845,71,0
0.4125000000,0.0250000000,0.5625000000,0.3062500000,0.4871392896,0.5625000000,0.7950661162,0.2325661162,0.6108652382,70,0
0.4125000000,0.0375000000,0.5500000000,0.3125000000,0.4763139721,0.5500000000,0.7829579864,0.2329579864,0.6021385919,69,0
0.4125000000,0.0500000000,0.5375000000,0.3187500000,0.4654886545,0.5375000000,0.7708638810,0.2333638810,0.6021385919,69,0
0.4125000000,0.0625000000,0.5250000000,0.3250000000,0.4546633370,0.5250000000,0.7587816243,0.2337816243,0.5934119457,68,0
0.4125000000,0.0750000000,0.5125000000,0.3312500000,0.4438380194,0.5125000000,0.7467105873,0.2342105873,0.5846852994,67,0
0.4125000000,0.0875000000,0.5000000000,0.3375000000,0.4330127019,0.5000000000,0.7346516238,0.2346516238,0.5759586532,66,0
0.4125000000,0.1000000000,0.4875000000,0.3437500000,0.4221873843,0.4875000000,0.7226057633,0.2351057633,0.5759586532,66,0
0.4125000000,0.1125000000,0.4750000000,0.3500000000,0.4113620668,0.4750000000,0.7105763724,0.2355763724,0.5672320069,65,0
0.4125000000,0.1250000000,0.4625000000,0.3562500000,0.4005367493,0.4625000000,0.6985610338,0.2360610338,0.5585053606,64,0
0.4125000000,0.1375000000,0.4500000000,0.3625000000,0.3897114317,0.4500000000,0.6865605895,0.2365605895,0.5497787144,63,0
0.4125000000,0.1500000000,0.4375000000,0.3687500000,0.3788861142,0.4375000000,0.6745758778,0.2370758778,0.5410520681,62,0
0.4125000000,0.1625000000,0.4250000000,0.3750000000,0.3680607966,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4125000000,0.1750000000,0.4125000000,0.3812500000,0.3572354791,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.1875000000,0.4000000000,0.3875000000,0.3464101615,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.2000000000,0.3875000000,0.3937500000,0.3355848440,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.2125000000,0.3750000000,0.4000000000,0.3247595264,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.2250000000,0.3625000000,0.4062500000,0.3139342089,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.2375000000,0.3500000000,0.4125000000,0.3031088913,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.2500000000,0.3375000000,0.4187500000,0.2922835738,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.2625000000,0.3250000000,0.4250000000,0.2814582562,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.2750000000,0.3125000000,0.4312500000,0.2706329387,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.2875000000,0.3000000000,0.4375000000,0.2598076211,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.3000000000,0.2875000000,0.4437500000,0.2489823036,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.3125000000,0.2750000000,0.4500000000,0.2381569860,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.3250000000,0.2625000000,0.4562500000,0.2273316685,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.3375000000,0.2500000000,0.4625000000,0.2165063509,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.3500000000,0.2375000000,0.4687500000,0.2056810334,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.3625000000,0.2250000000,0.4750000000,0.1948557159,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.3750000000,0.2125000000,0.4812500000,0.1840303983,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.3875000000,0.2000000000,0.4875000000,0.1732050808,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.4000000000,0.1875000000,0.4937500000,0.1623797632,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.4125000000,0.1750000000,0.5000000000,0.1515544457,0.4125000000,0.6666666667,0.2541666667,0.0000000000,0,0
0.4125000000,0.4250000000,0.1625000000,0.5062500000,0.1407291281,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4125000000,0.4375000000,0.1500000000,0.5125000000,0.1299038106,0.4375000000,0.6745758778,0.2370758778,1.5533430343,178,0
0.4125000000,0.4500000000,0.1375000000,0.5187500000,0.1190784930,0.4500000000,0.6865605895,0.2365605895,1.5446163880,177,0
0.4125000000,0.4625000000,0.1250000000,0.5250000000,0.1082531755,0.4625000000,0.6985610338,0.2360610338,1.5358897418,176,0
0.4125000000,0.4750000000,0.1125000000,0.5312500000,0.0974278579,0.4750000000,0.7105763724,0.2355763724,1.5271630955,175,0
0.4125000000,0.4875000000,0.1000000000,0.5375000000,0.0866025404,0.4875000000,0.7226057633,0.2351057633,1.5184364492,174,0
0.4125000000,0.5000000000,0.0875000000,0.5437500000,0.0757772228,0.5000000000,0.7346516238,0.2346516238,1.5184364492,174,0
0.4125000000,0.5125000000,0.0750000000,0.5500000000,0.0649519053,0.5125000000,0.7467105873,0.2342105873,1.5097098030,173,0
0.4125000000,0.5250000000,0.0625000000,0.5562500000,0.0541265877,0.5250000000,0.7587816243,0.2337816243,1.5009831567,172,0
0.4125000000,0.5375000000,0.0500000000,0.5625000000,0.0433012702,0.5375000000,0.7708638810,0.2333638810,1.4922565105,171,0
0.4125000000,0.5500000000,0.0375000000,0.5687500000,0.0324759526,0.5500000000,0.7829579864,0.2329579864,1.4922565105,171,0
0.4125000000,0.5625000000,0.0250000000,0.5750000000,0.0216506351,0.5625000000,0.7950661162,0.2325661162,1.4835298642,170,0
0.4125000000,0.5750000000,0.0125000000,0.5812500000,0.0108253175,0.5750000000,0.8071834607,0.2321834607,1.4748032179,169,0
0.4125000000,0.5875000000,0.0000000000,0.5875000000,0.0000000000,0.5875000000,0.8193091555,0.2318091555,1.4660765717,168,0
0.4250000000,0.0000000000,0.5750000000,0.2875000000,0.4979646072,0.5750000000,0.8147555321,0.2397555321,0.6108652382,70,0
0.4250000000,0.0125000000,0.5625000000,0.2937500000,0.4871392896,0.5625000000,0.8026526175,0.2401526175,0.6021385919,69,0
0.4250000000,0.0250000000,0.5500000000,0.3000000000,0.4763139721,0.5500000000,0.7905592313,0.2405592313,0.5934119457,68,0
0.4250000000,0.0375000000,0.5375000000,0.3062500000,0.4654886545,0.5375000000,0.7784809227,0.2409809227,0.5934119457,68,0
0.4250000000,0.0500000000,0.5250000000,0.3125000000,0.4546633370,0.5250000000,0.7664140047,0.2414140047,0.5846852994,67,0
0.4250000000,0.0625000000,0.5125000000,0.3187500000,0.4438380194,0.5125000000,0.7543586117,0.2418586117,0.5759586532,66,0
0.4250000000,0.0750000000,0.5000000000,0.3250000000,0.4330127019,0.5000000000,0.7423155937,0.2423155937,0.5672320069,65,0
0.4250000000,0.0875000000,0.4875000000,0.3312500000,0.4221873843,0.4875000000,0.7302863819,0.2427863819,0.5672320069,65,0
0.4250000000,0.1000000000,0.4750000000,0.3375000000,0.4113620668,0.4750000000,0.7182735158,0.2432735158,0.5585053606,64,0
0.4250000000,0.1125000000,0.4625000000,0.3437500000,0.4005367493,0.4625000000,0.7062749948,0.2437749948,0.5497787144,63,0
0.4250000000,0.1250000000,0.4500000000,0.3500000000,0.3897114317,0.4500000000,0.6942916570,0.2442916570,0.5410520681,62,0
0.4250000000,0.1375000000,0.4375000000,0.3562500000,0.3788861142,0.4375000000,0.6823243367,0.2448243367,0.5323254219,61,0
0.4250000000,0.1500000000,0.4250000000,0.3625000000,0.3680607966,0.4250000000,0.6703738644,0.2453738644,0.5235987756,60,1
0.4250000000,0.1625000000,0.4125000000,0.3687500000,0.3572354791,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.1750000000,0.4000000000,0.3750000000,0.3464101615,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.1875000000,0.3875000000,0.3812500000,0.3355848440,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.2000000000,0.3750000000,0.3875000000,0.3247595264,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.2125000000,0.3625000000,0.3937500000,0.3139342089,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.2250000000,0.3500000000,0.4000000000,0.3031088913,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.2375000000,0.3375000000,0.4062500000,0.2922835738,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.2500000000,0.3250000000,0.4125000000,0.2814582562,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.2625000000,0.3125000000,0.4187500000,0.2706329387,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.2750000000,0.3000000000,0.4250000000,0.2598076211,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.2875000000,0.2875000000,0.4312500000,0.2489823036,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.3000000000,0.2750000000,0.4375000000,0.2381569860,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.3125000000,0.2625000000,0.4437500000,0.2273316685,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.3250000000,0.2500000000,0.4500000000,0.2165063509,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.3375000000,0.2375000000,0.4562500000,0.2056810334,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.3500000000,0.2250000000,0.4625000000,0.1948557159,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.3625000000,0.2125000000,0.4687500000,0.1840303983,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.3750000000,0.2000000000,0.4750000000,0.1732050808,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.3875000000,0.1875000000,0.4812500000,0.1623797632,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.4000000000,0.1750000000,0.4875000000,0.1515544457,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.4125000000,0.1625000000,0.4937500000,0.1407291281,0.4250000000,0.6666666667,0.2416666667,0.0000000000,0,0
0.4250000000,0.4250000000,0.1500000000,0.5000000000,0.1299038106,0.4250000000,0.6703738644,0.2453738644,0.5235987756,60,1
0.4250000000,0.4375000000,0.1375000000,0.5062500000,0.1190784930,0.4375000000,0.6823243367,0.2448243367,1.5620696805,179,0
0.4250000000,0.4500000000,0.1250000000,0.5125000000,0.1082531755,0.4500000000,0.6942916570,0.2442916570,1.5533430343,178,0
0.4250000000,0.4625000000,0.1125000000,0.5187500000,0.0974278579,0.4625000000,0.7062749948,0.2437749948,1.5446163880,177,0
0.4250000000,0.4750000000,0.1000000000,0.5250000000,0.0866025404,0.4750000000,0.7182735158,0.2432735158,1.5358897418,176,0
0.4250000000,0.4875000000,0.0875000000,0.5312500000,0.0757772228,0.4875000000,0.7302863819,0.2427863819,1.5271630955,175,0
0.4250000000,0.5000000000,0.0750000000,0.5375000000,0.0649519053,0.5000000000,0.7423155937,0.2423155937,1.5271630955,175,0
0.4250000000,0.5125000000,0.0625000000,0.5437500000,0.0541265877,0.5125000000,0.7543586117,0.2418586117,1.5184364492,174,0
0.4250000000,0.5250000000,0.0500000000,0.5500000000,0.0433012702,0.5250000000,0.7664140047,0.2414140047,1.5097098030,173,0
0.4250000000,0.5375000000,0.0375000000,0.5562500000,0.0324759526,0.5375000000,0.7784809227,0.2409809227,1.5009831567,172,0
0.4250000000,0.5500000000,0.0250000000,0.5625000000,0.0216506351,0.5500000000,0.7905592313,0.2405592313,1.5009831567,172,0
0.4250000000,0.5625000000,0.0125000000,0.5687500000,0.0108253175,0.5625000000,0.8026526175,0.2401526175,1.4922565105,171,0
0.4250000000,0.5750000000,0.0000000000,0.5750000000,0.0000000000,0.5750000000,0.8147555321,0.2397555321,1.4835298642,170,0
0.4375000000,0.0000000000,0.5625000000,0.2812500000,0.4871392896,0.5625000000,0.8102585297,0.2477585297,0.5934119457,68,0
0.4375000000,0.0125000000,0.5500000000,0.2875000000,0.4763139721,0.5500000000,0.7981802212,0.2481802212,0.5934119457,68,0
0.4375000000,0.0250000000,0.5375000000,0.2937500000,0.4654886545,0.5375000000,0.7861174222,0.2486174222,0.5846852994,67,0
0.4375000000,0.0375000000,0.5250000000,0.3000000000,0.4546633370,0.5250000000,0.7740655996,0.2490655996,0.5759586532,66,0
0.4375000000,0.0500000000,0.5125000000,0.3062500000,0.4438380194,0.5125000000,0.7620256032,0.2495256032,0.5672320069,65,0
0.4375000000,0.0625000000,0.5000000000,0.3125000000,0.4330127019,0.5000000000,0.7499982795,0.2499982795,0.5585053606,64,0
0.4375000000,0.0750000000,0.4875000000,0.3187500000,0.4221873843,0.4875000000,0.7379859979,0.2504859979,0.5585053606,64,0
0.4375000000,0.0875000000,0.4750000000,0.3250000000,0.4113620668,0.4750000000,0.7259894001,0.2509894001,0.5497787144,63,0
0.4375000000,0.1000000000,0.4625000000,0.3312500000,0.4005367493,0.4625000000,0.7140074362,0.2515074362,0.5410520681,62,0
0.4375000000,0.1125000000,0.4500000000,0.3375000000,0.3897114317,0.4500000000,0.7020409403,0.2520409403,0.5323254219,61,0
0.4375000000,0.1250000000,0.4375000000,0.3437500000,0.3788861142,0.4375000000,0.6900907428,0.2525907428,0.5235987756,60,1
0.4375000000,0.1375000000,0.4250000000,0.3500000000,0.3680607966,0.4375000000,0.6823243367,0.2448243367,1.5620696805,179,0
0.4375000000,0.1500000000,0.4125000000,0.3562500000,0.3572354791,0.4375000000,0.6745758778,0.2370758778,1.5533430343,178,0
0.4375000000,0.1625000000,0.4000000000,0.3625000000,0.3464101615,0.4375000000,0.6668461842,0.2293461842,1.5446163880,177,0
